"date","year","month","US_Supply","ECB_Supply","US_EPU","ECB_EPU","hist_rate","FDI_Euro area_EMU","FDI_United States_USA","GDP_Euro area_EMU","GDP_United States_USA","Infl_Euro area_EMU","Infl_United States_USA","BOP_Euro area_EMU","BOP_United States_USA","UnEmp_Euro area_EMU","UnEmp_United States_USA","HI_Eurozone","HI_USA"
2012-10-26,NA,NA,NA,NA,NA,NA,1.2935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-29,NA,NA,NA,NA,NA,NA,1.2899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-30,NA,NA,NA,NA,NA,NA,1.2957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-31,NA,NA,NA,NA,NA,NA,1.2957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-02,NA,NA,NA,NA,NA,NA,1.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-05,NA,NA,NA,NA,NA,NA,1.2791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-06,NA,NA,NA,NA,NA,NA,1.2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-07,NA,NA,NA,NA,NA,NA,1.2769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-08,NA,NA,NA,NA,NA,NA,1.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-09,NA,NA,NA,NA,NA,NA,1.2709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-12,NA,NA,NA,NA,NA,NA,1.2707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-13,NA,NA,NA,NA,NA,NA,1.2705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-14,NA,NA,NA,NA,NA,NA,1.2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-15,NA,NA,NA,NA,NA,NA,1.2779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-16,NA,NA,NA,NA,NA,NA,1.2741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-19,NA,NA,NA,NA,NA,NA,1.2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-20,NA,NA,NA,NA,NA,NA,1.2815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-21,NA,NA,NA,NA,NA,NA,1.2825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-23,NA,NA,NA,NA,NA,NA,1.2977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-26,NA,NA,NA,NA,NA,NA,1.2971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-27,NA,NA,NA,NA,NA,NA,1.2939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-28,NA,NA,NA,NA,NA,NA,1.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-29,NA,NA,NA,NA,NA,NA,1.2971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-30,NA,NA,NA,NA,NA,NA,1.2997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-03,NA,NA,NA,NA,NA,NA,1.3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-04,NA,NA,NA,NA,NA,NA,1.3093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-05,NA,NA,NA,NA,NA,NA,1.3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-06,NA,NA,NA,NA,NA,NA,1.2971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-07,NA,NA,NA,NA,NA,NA,1.2925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-10,NA,NA,NA,NA,NA,NA,1.2942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-11,NA,NA,NA,NA,NA,NA,1.3002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-12,NA,NA,NA,NA,NA,NA,1.3074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-13,NA,NA,NA,NA,NA,NA,1.3073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-14,NA,NA,NA,NA,NA,NA,1.3162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-17,NA,NA,NA,NA,NA,NA,1.3161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-18,NA,NA,NA,NA,NA,NA,1.3225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-19,NA,NA,NA,NA,NA,NA,1.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-20,NA,NA,NA,NA,NA,NA,1.3242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-21,NA,NA,NA,NA,NA,NA,1.3181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-24,NA,NA,NA,NA,NA,NA,1.3188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-26,NA,NA,NA,NA,NA,NA,1.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-27,NA,NA,NA,NA,NA,NA,1.3233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-28,NA,NA,NA,NA,NA,NA,1.3215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-12-31,NA,NA,NA,NA,NA,NA,1.3188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-02,NA,NA,NA,NA,NA,NA,1.3182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-03,NA,NA,NA,NA,NA,NA,1.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-04,NA,NA,NA,NA,NA,NA,1.3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-07,NA,NA,NA,NA,NA,NA,1.3116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-08,NA,NA,NA,NA,NA,NA,1.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-09,NA,NA,NA,NA,NA,NA,1.3061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-10,NA,NA,NA,NA,NA,NA,1.3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-11,NA,NA,NA,NA,NA,NA,1.3343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-14,NA,NA,NA,NA,NA,NA,1.3372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-15,NA,NA,NA,NA,NA,NA,1.3304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-16,NA,NA,NA,NA,NA,NA,1.3287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-17,NA,NA,NA,NA,NA,NA,1.3376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-18,NA,NA,NA,NA,NA,NA,1.3313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-22,NA,NA,NA,NA,NA,NA,1.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-23,NA,NA,NA,NA,NA,NA,1.3319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-24,NA,NA,NA,NA,NA,NA,1.3377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-25,NA,NA,NA,NA,NA,NA,1.3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-28,NA,NA,NA,NA,NA,NA,1.3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-29,NA,NA,NA,NA,NA,NA,1.3493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-30,NA,NA,NA,NA,NA,NA,1.3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-01-31,NA,NA,NA,NA,NA,NA,1.3577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-04,NA,NA,NA,NA,NA,NA,1.3513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-05,NA,NA,NA,NA,NA,NA,1.3584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-06,NA,NA,NA,NA,NA,NA,1.3519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-07,NA,NA,NA,NA,NA,NA,1.3395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-08,NA,NA,NA,NA,NA,NA,1.3365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-11,NA,NA,NA,NA,NA,NA,1.3404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-12,NA,NA,NA,NA,NA,NA,1.3454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-13,NA,NA,NA,NA,NA,NA,1.3448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-14,NA,NA,NA,NA,NA,NA,1.3355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-15,NA,NA,NA,NA,NA,NA,1.3362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-19,NA,NA,NA,NA,NA,NA,1.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-20,NA,NA,NA,NA,NA,NA,1.3282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,NA,NA,NA,NA,NA,NA,1.3186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-22,NA,NA,NA,NA,NA,NA,1.3184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-25,NA,NA,NA,NA,NA,NA,1.3079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-26,NA,NA,NA,NA,NA,NA,1.3058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-27,NA,NA,NA,NA,NA,NA,1.3139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-28,NA,NA,NA,NA,NA,NA,1.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-04,NA,NA,NA,NA,NA,NA,1.3027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-05,NA,NA,NA,NA,NA,NA,1.3047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-06,NA,NA,NA,NA,NA,NA,1.2976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-07,NA,NA,NA,NA,NA,NA,1.3103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-08,NA,NA,NA,NA,NA,NA,1.2998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-11,NA,NA,NA,NA,NA,NA,1.3047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-12,NA,NA,NA,NA,NA,NA,1.3034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-13,NA,NA,NA,NA,NA,NA,1.2958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-14,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-15,NA,NA,NA,NA,NA,NA,1.3068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-18,NA,NA,NA,NA,NA,NA,1.2954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,NA,NA,NA,NA,NA,NA,1.2879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-20,NA,NA,NA,NA,NA,NA,1.2933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-21,NA,NA,NA,NA,NA,NA,1.2898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-22,NA,NA,NA,NA,NA,NA,1.2987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-25,NA,NA,NA,NA,NA,NA,1.2852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-26,NA,NA,NA,NA,NA,NA,1.2861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-27,NA,NA,NA,NA,NA,NA,1.2779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-28,NA,NA,NA,NA,NA,NA,1.2814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,NA,NA,NA,NA,NA,NA,1.2818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-03,NA,NA,NA,NA,NA,NA,1.2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-04,NA,NA,NA,NA,NA,NA,1.2934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-05,NA,NA,NA,NA,NA,NA,1.2996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-08,NA,NA,NA,NA,NA,NA,1.3007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-09,NA,NA,NA,NA,NA,NA,1.3079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-10,NA,NA,NA,NA,NA,NA,1.3069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-11,NA,NA,NA,NA,NA,NA,1.3102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-12,NA,NA,NA,NA,NA,NA,1.3107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-15,NA,NA,NA,NA,NA,NA,1.3034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-16,NA,NA,NA,NA,NA,NA,1.3175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-17,NA,NA,NA,NA,NA,NA,1.3028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-18,NA,NA,NA,NA,NA,NA,1.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-19,NA,NA,NA,NA,NA,NA,1.3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-22,NA,NA,NA,NA,NA,NA,1.3064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-23,NA,NA,NA,NA,NA,NA,1.3002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-24,NA,NA,NA,NA,NA,NA,1.3014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-25,NA,NA,NA,NA,NA,NA,1.3009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-26,NA,NA,NA,NA,NA,NA,1.3028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-29,NA,NA,NA,NA,NA,NA,1.3099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-30,NA,NA,NA,NA,NA,NA,1.3166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-02,NA,NA,NA,NA,NA,NA,1.3063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-03,NA,NA,NA,NA,NA,NA,1.3113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-06,NA,NA,NA,NA,NA,NA,1.3075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-07,NA,NA,NA,NA,NA,NA,1.3079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-08,NA,NA,NA,NA,NA,NA,1.3152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-09,NA,NA,NA,NA,NA,NA,1.3042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-10,NA,NA,NA,NA,NA,NA,1.2989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-13,NA,NA,NA,NA,NA,NA,1.2977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-14,NA,NA,NA,NA,NA,NA,1.2918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-15,NA,NA,NA,NA,NA,NA,1.2885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-16,NA,NA,NA,NA,NA,NA,1.2881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-17,NA,NA,NA,NA,NA,NA,1.2834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-20,NA,NA,NA,NA,NA,NA,1.2882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,NA,NA,NA,NA,NA,NA,1.2905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-22,NA,NA,NA,NA,NA,NA,1.2859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-23,NA,NA,NA,NA,NA,NA,1.2935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-24,NA,NA,NA,NA,NA,NA,1.2935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-28,NA,NA,NA,NA,NA,NA,1.2854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-29,NA,NA,NA,NA,NA,NA,1.2938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-30,NA,NA,NA,NA,NA,NA,1.3048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-31,NA,NA,NA,NA,NA,NA,1.2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-03,NA,NA,NA,NA,NA,NA,1.3076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-04,NA,NA,NA,NA,NA,NA,1.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-05,NA,NA,NA,NA,NA,NA,1.3093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,NA,NA,NA,NA,NA,NA,1.3246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-07,NA,NA,NA,NA,NA,NA,1.3214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,NA,NA,NA,NA,NA,NA,1.3256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-11,NA,NA,NA,NA,NA,NA,1.3313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-12,NA,NA,NA,NA,NA,NA,1.3337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,NA,NA,NA,NA,NA,NA,1.3374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-14,NA,NA,NA,NA,NA,NA,1.3343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-17,NA,NA,NA,NA,NA,NA,1.3367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-18,NA,NA,NA,NA,NA,NA,1.3395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-19,NA,NA,NA,NA,NA,NA,1.3295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-20,NA,NA,NA,NA,NA,NA,1.3218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-21,NA,NA,NA,NA,NA,NA,1.3121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-24,NA,NA,NA,NA,NA,NA,1.3118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,NA,NA,NA,NA,NA,NA,1.3083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-26,NA,NA,NA,NA,NA,NA,1.3011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,NA,NA,NA,NA,NA,NA,1.3036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-28,NA,NA,NA,NA,NA,NA,1.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-02,NA,NA,NA,NA,NA,NA,1.2979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-03,NA,NA,NA,NA,NA,NA,1.3009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-05,NA,NA,NA,NA,NA,NA,1.2829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,NA,NA,NA,NA,NA,NA,1.2869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-09,NA,NA,NA,NA,NA,NA,1.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-10,NA,NA,NA,NA,NA,NA,1.2976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,NA,NA,NA,NA,NA,NA,1.3092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-12,NA,NA,NA,NA,NA,NA,1.3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,NA,NA,NA,NA,NA,NA,1.3063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,NA,NA,NA,NA,NA,NA,1.3163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-17,NA,NA,NA,NA,NA,NA,1.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-18,NA,NA,NA,NA,NA,NA,1.3108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-19,NA,NA,NA,NA,NA,NA,1.3138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-22,NA,NA,NA,NA,NA,NA,1.3186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-23,NA,NA,NA,NA,NA,NA,1.3222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-24,NA,NA,NA,NA,NA,NA,1.3198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-25,NA,NA,NA,NA,NA,NA,1.3276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-26,NA,NA,NA,NA,NA,NA,1.3279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-29,NA,NA,NA,NA,NA,NA,1.3263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-30,NA,NA,NA,NA,NA,NA,1.3262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-31,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-02,NA,NA,NA,NA,NA,NA,1.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-05,NA,NA,NA,NA,NA,NA,1.3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-06,NA,NA,NA,NA,NA,NA,1.3305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-07,NA,NA,NA,NA,NA,NA,1.3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-08,NA,NA,NA,NA,NA,NA,1.3379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-09,NA,NA,NA,NA,NA,NA,1.3342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-12,NA,NA,NA,NA,NA,NA,1.3298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-13,NA,NA,NA,NA,NA,NA,1.3263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-14,NA,NA,NA,NA,NA,NA,1.3254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-15,NA,NA,NA,NA,NA,NA,1.3343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-16,NA,NA,NA,NA,NA,NA,1.3326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-19,NA,NA,NA,NA,NA,NA,1.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,NA,NA,NA,NA,NA,NA,1.3416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-21,NA,NA,NA,NA,NA,NA,1.3354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,NA,NA,NA,NA,NA,NA,1.3355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-23,NA,NA,NA,NA,NA,NA,1.3378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-26,NA,NA,NA,NA,NA,NA,1.3368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-27,NA,NA,NA,NA,NA,NA,1.3391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-28,NA,NA,NA,NA,NA,NA,1.3339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-29,NA,NA,NA,NA,NA,NA,1.3237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-30,NA,NA,NA,NA,NA,NA,1.3221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-03,NA,NA,NA,NA,NA,NA,1.3172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,NA,NA,NA,NA,NA,NA,1.3206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-05,NA,NA,NA,NA,NA,NA,1.3117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
